,2022,22,al,amp,argentina,breakingnews,copa,cup,da,days,del,doha,du,el,en,es,est,fans,fifa,fifa22,fifaworldcup,fifaworldcupes,fifaworldcupqatar2022,final,football,goal,la,le,los,lusail,match,messi,mundial,new,nft,para,players,qatar,qatar2022,que,ready,se,soccer,stadium,team,time,win,world,worldcup,worldcup2022
1242,5.937662457281149e-06,1.2375175508383852e-07,6.1738988732666425e-06,4.7908969151087515e-06,1.0509555303732843e-06,1.6658124107859264e-06,1.1232295828419137e-06,1.0000007227010357,2.687565004713296e-06,2.1567089912141004e-06,7.599384501741725e-07,1.2138134581372118e-06,2.4875834926778063e-06,3.1929661411787083e-06,8.84947040232953e-08,9.732051667700037e-06,2.468762987272477e-06,1.727397166961865e-06,1.0000058172938362,8.865300968458078e-06,6.932858790844892e-06,1.2860379733976136e-07,4.509143300959643e-06,8.71439489735917e-06,6.118373552465837e-06,5.660016011051376e-06,5.559516114932029e-06,6.606322425042312e-06,2.646189076190908e-07,3.955554416159399e-06,9.019482554320913e-06,3.988345028599312e-06,7.533306789367087e-06,9.225024272239638e-06,1.0000044176463276,5.1809551413916035e-06,8.869355263445824e-06,1.5641084074384493e-06,3.8877811750755455e-06,1.820599363562644e-06,2.6315093564823478e-06,1.9728865757087378e-06,4.842114850875491e-06,7.180938428336907e-06,7.70752047498748e-06,8.851462835880609e-07,5.987727049538482e-06,1.000003220400446,8.572226233738884e-06,9.827007583596326e-06
1243,2.9848265528059484e-06,5.480062715992023e-06,6.69232023021656e-06,3.6458591472969696e-06,7.85232273757721e-06,7.835969509952926e-06,7.890774660290776e-06,5.086341912594702e-06,9.908979294234127e-06,1.259983192767751e-06,4.0737076378471695e-06,6.863288506927441e-06,9.37164822849451e-06,8.033703502272217e-07,1.1787008942683032e-08,5.195372148100466e-06,1.7802424713969435e-06,3.861786180724694e-06,5.182271667272931e-06,6.4995428478494016e-06,9.615176448472822e-06,8.274229400147782e-07,4.887437750518478e-06,4.085789171167821e-06,8.088816272441292e-06,8.998672133064083e-06,7.824101958702792e-06,1.2999082479815939e-06,6.1252927815720086e-06,1.135476820724013e-06,4.191369056869195e-06,6.245256635105971e-06,4.763242718393597e-06,8.626478183415632e-07,4.326795352457953e-06,6.5301318744326515e-06,9.023925590169893e-06,3.8323865110565266e-06,3.289749278370842e-06,1.3439627999510041e-06,8.654248298296058e-06,7.02412496753771e-06,7.874059031929204e-07,7.336579898951979e-08,1.0028730575887435e-06,6.98534069611334e-07,1.7302562858497963e-06,5.447723689639374e-06,6.369621051057562e-07,5.977194429721944e-06
1244,5.890961337192991e-07,8.410918792974365e-07,9.135663178428937e-06,1.4442810886646774e-06,6.2984648012650515e-06,5.932502538974012e-06,5.451803954485133e-06,5.632816828184873e-07,1.6637764506952315e-06,6.747892847709703e-07,7.282932885306327e-07,5.716186705509656e-06,8.67087368322448e-06,4.912718549204621e-07,8.438901349150338e-06,8.693480847298696e-06,4.441671553758457e-06,5.6817013242642e-07,1.0000051490703714,8.615685694547511e-06,1.0000051629896565,1.4239299702332565e-06,8.652156901559546e-06,9.255908807358838e-06,4.630143519709185e-06,8.809246259872259e-06,3.6497428836109473e-06,1.0223814640518027e-07,3.903415101609178e-06,5.4157476495288205e-06,6.140411982630722e-07,6.34397066280179e-06,6.1034665904087495e-06,3.7894439852166243e-06,9.909046250837066e-06,5.950680120064869e-06,8.386144136694853e-06,6.279603154566273e-06,6.098686795554932e-06,4.903634537992423e-06,6.948106015178867e-06,4.5472486284055815e-06,4.2085141697144076e-06,9.468780641664714e-06,4.950825657746396e-06,1.7710952003687287e-06,4.337454583085007e-06,2.2644533856883035e-06,8.756124840995572e-06,1.8739473944194653e-06
1245,4.191312907550182e-06,5.654186846379998e-06,4.970167188038971e-06,4.779177497623266e-06,6.9216564791867466e-06,9.953046526703124e-06,5.186094627472638e-06,4.2802639726474556e-06,1.3248841879534425e-06,8.701104053714987e-06,5.061963032475355e-06,9.170882922083779e-07,1.0000055044142013,1.3560274587017918e-07,1.0000001982520625,9.77324111596101e-06,5.7583990608821715e-06,3.228129619156293e-06,1.0000097624515194,9.527499206833235e-06,6.480710902198639e-06,6.433557204277821e-06,9.09775043129496e-06,1.500540882832463e-06,5.5380964432876535e-06,9.869577106892029e-06,2.000005198099137,3.000009820669553,5.344971291992817e-06,3.336403192867723e-06,4.715726981141105e-06,9.563712100851611e-06,7.783197536314832e-06,8.1955018752387e-06,5.260380899141285e-06,1.9091168468006626e-07,1.1453955197834631e-06,2.953739995565098e-06,7.707757155234675e-06,6.302122985049581e-06,5.617757070922733e-06,1.3481296317698023e-06,6.9851920590197915e-06,6.986022427527616e-06,7.839951916865073e-06,3.580963373250135e-06,2.6390597872036494e-06,4.198657089294867e-06,4.7546158107475825e-06,2.776315133993324e-07
1246,5.323929532441846e-06,4.9660795010817385e-06,6.432391861997467e-07,1.5594193917526978e-06,3.5600482491208655e-06,5.877598769804727e-06,3.902859889718225e-06,7.167006031646794e-06,7.584917174528578e-06,7.304856792679455e-06,7.42091314547253e-06,8.323303622637821e-06,6.809572444733434e-06,6.580665565438282e-07,1.1788736376759668e-06,4.402046649672617e-06,4.087714807030253e-06,9.111940499291085e-06,3.492721522675587e-06,2.645867853265517e-06,9.640538163583596e-06,1.6042350715108967e-06,5.168884331269642e-06,5.377624115849448e-06,9.085188428090095e-06,3.1447485267181245e-06,7.2172871222115626e-06,7.798318401861137e-06,9.688353317020495e-06,3.1903633319470206e-06,4.066431163078236e-06,1.110642229490576e-06,7.380999888909774e-06,4.716983426784429e-06,3.380836607949204e-06,2.6664337998394684e-06,8.785254561555312e-06,6.281675651993781e-06,6.817215512376397e-07,9.490565806118023e-06,7.686689723024875e-06,9.834878543177868e-06,7.641607617737136e-06,4.357361221144683e-06,9.471073342554494e-06,1.982854763375999e-06,5.19713322406948e-06,5.056704758592146e-07,6.909984329055875e-06,4.515444811588022e-06
1247,7.166671784881189e-06,8.959584830313373e-06,4.113030878463548e-06,2.3707378206562104e-06,7.992111402934506e-06,1.0000032762494317,2.2440786001749226e-06,5.016675066959691e-06,3.847720533247661e-06,4.894721202131281e-07,5.955922146048888e-06,6.434526720774148e-07,1.0553201349720665e-06,6.387908456114689e-07,4.4577423111180565e-06,9.698585483276232e-06,8.398720751666995e-06,4.780572566508902e-06,3.0156311428884013e-06,5.264953302273725e-06,2.686363794150603e-06,9.976306164331342e-06,8.053963029571509e-06,1.7764199833279595e-07,6.7472095681231674e-06,5.880141745335559e-06,6.127465444151152e-06,9.270033581682261e-06,7.294124836180738e-07,2.2577539762618007e-06,5.8436278556173195e-06,6.263149689279151e-06,5.429910787147849e-06,1.4106552969885511e-06,4.176903894462392e-07,8.882691348955475e-07,7.251883922454606e-07,8.054025319549367e-06,8.300926571323985e-06,2.511216975934927e-07,7.820389946951468e-06,7.994260901899462e-06,1.8962343235169256e-06,4.265580246425268e-06,1.180787095041751e-06,6.844525280160651e-06,9.204436966859174e-06,3.4927217143667126e-06,3.751228170097759e-06,8.866899988007118e-06
1248,5.745165691850143e-06,2.737354330760622e-07,9.564743605919118e-06,1.5540028545085472e-06,3.408311666398061e-06,2.8731244386181168e-06,8.99954264965066e-06,7.702564025254404e-06,5.621485504124535e-06,5.524347616666616e-06,9.689296764687785e-06,8.11725023547101e-06,5.3805462652404015e-06,5.905775502022408e-06,9.09663933918433e-06,5.579993034239748e-06,3.03730139219256e-06,6.1149195598320684e-06,1.0000047067459876,5.4650336892933494e-06,1.0000032437720934,9.51992813948572e-06,9.077747335713737e-07,7.422014895900176e-07,7.344821886879259e-06,9.455425451288196e-06,5.6221394324451e-06,1.4053559182112598e-07,2.251593469382235e-06,1.4282028278612114e-06,2.332534547050781e-06,5.092187411482558e-06,5.527622181421205e-06,6.193316271969492e-06,3.6335316919240205e-06,2.504814778017507e-06,8.296764174211991e-07,4.9659202321147695e-06,5.961193085237938e-06,8.315514881317753e-06,9.555019053032404e-06,3.556094807135171e-06,3.849714268133308e-06,3.624540564371383e-06,4.654181454451983e-06,1.2892934671257583e-06,3.5904817515045934e-07,9.599110308001524e-06,3.351195372357826e-06,6.2517776412077904e-06
1249,7.105759792705683e-06,7.589513187279413e-06,8.544056088199748e-07,8.361630001298648e-07,8.13829130101163e-06,2.7753936405347683e-06,1.0090453494298348e-06,3.4949905991726354e-06,3.365001252111416e-06,7.131717955183885e-06,3.3930012527705915e-06,7.35816918776759e-06,8.235062735778488e-06,4.2610605966409926e-06,8.47527095295324e-07,5.667091552196913e-07,6.116323673251012e-07,1.6647493068340982e-06,8.73819271667841e-06,3.995793957750577e-06,1.1640689324264931e-06,2.5957525737526824e-06,2.9452160771316797e-06,9.69993579152843e-06,7.4046381099997296e-06,7.5978036486272e-07,8.29718074325324e-06,8.139858931362167e-06,7.386669368767829e-07,7.489260107954229e-06,4.709335363047219e-06,6.786843196202901e-06,3.651722106854736e-06,2.9269311186947744e-06,9.361618614202573e-06,1.000001664097584,3.4560393189219256e-06,4.2952851988225716e-06,6.891257409442198e-07,5.428321547823056e-07,1.5457097496657846e-06,7.196691400917075e-06,1.7167684292573506e-06,8.976797725330976e-06,6.148468058462653e-07,1.0805496307236564e-06,6.243194492884481e-06,8.830659737301861e-07,6.956958799204369e-06,4.0341049545720047e-07
1250,7.711304509173828e-06,2.000000766788027,4.313798898192109e-06,3.9256676126746204e-06,3.0968523142441653e-06,4.23249626007136e-06,1.2296683031586753e-06,5.563084905101621e-06,8.699549487098198e-06,1.995190936872504e-06,1.6335259475771525e-08,9.334806425543373e-06,9.485576540436902e-06,9.351263662461454e-06,2.4922793443786964e-06,4.792848197288034e-06,2.611983898943734e-06,3.4225766705931394e-06,8.505452764512194e-06,5.757329510536376e-06,5.162334119010375e-06,8.109345724565444e-06,4.812340770265442e-06,9.206096642734505e-06,6.403806062734221e-06,9.785148891220137e-06,5.655942156164057e-06,9.76429017497572e-06,9.132688859396142e-06,5.866024496285737e-06,9.353074714549299e-06,5.570323146674967e-06,6.203145852702986e-06,7.780041746154476e-06,8.907011075682853e-06,2.505090162456425e-07,1.7143767239487519e-06,1.0696323201603487e-06,3.778287823192497e-06,4.046261770946882e-06,1.809245872404235e-06,6.952540443322285e-06,3.5621889669178135e-06,5.840787301784268e-06,3.941863627603108e-06,9.727955951176994e-06,7.749927694255226e-06,1.4606098496721843e-06,5.118936146278363e-07,9.769185780920087e-07
1251,9.473983978978562e-06,8.806269903437e-06,6.732901180728044e-06,6.8672005540634175e-06,3.858003248614122e-06,7.72279624066706e-06,4.341953385835383e-06,1.5614383654403154e-06,5.408469489647905e-08,3.89609515567457e-06,5.814916327709935e-06,7.797622931695537e-06,1.0000026962734463,8.258259739790412e-06,3.8817100298914167e-07,5.073450558345998e-06,8.910110011395257e-06,3.0352922942715e-06,8.33690408423356e-06,5.4158750471747055e-06,1.0000000482665161,1.1489118058003014e-06,5.457822939902095e-06,3.8945344614011075e-06,3.1148119126787714e-06,4.275376735070185e-06,3.619601097251191e-07,8.029977502936292e-06,9.0279383590609e-06,8.386637524373872e-06,3.800708905488164e-06,1.0533620632518416e-06,2.8235453004370615e-06,7.6634796321436e-07,3.94279330408573e-06,5.1285926336542315e-06,7.623987452579426e-06,9.430033096146019e-07,9.950127429430888e-06,8.073998010101209e-06,4.961687562845829e-07,8.391816404184944e-06,7.345136571578359e-06,9.450039034534786e-06,9.87364591898833e-06,9.607597595649269e-06,3.854073815088975e-06,7.497658813995074e-06,6.233138712493203e-08,3.6627521293316394e-06
1252,7.865265081236267e-06,1.837607264434149e-07,8.251502403437017e-07,7.1602269114959e-06,3.995298983258958e-06,7.521149158618799e-06,3.831761055793955e-06,5.032519778082512e-06,8.645196593869183e-06,3.219945080806942e-06,9.89410098496314e-06,8.358605171079226e-06,8.508607681860114e-06,3.7580610508178226e-06,2.792848362650039e-06,1.1628423142073942e-06,9.373491301298057e-06,6.589504941073681e-06,8.276244436931864e-06,3.786026317445445e-06,1.0000024787714523,3.852287943855386e-06,9.0848925746501e-06,2.6336469258978726e-06,1.1683241251523336e-06,5.726754579340582e-06,1.9834572514399644e-06,9.244723474289876e-06,1.0361885304392116e-06,7.173935743712739e-06,2.5616679323835692e-06,8.534226593443085e-06,4.935646377696631e-06,4.286016780413096e-06,7.693096325682603e-07,8.275391546381695e-06,7.776496686357624e-06,5.563327811916509e-06,9.24636970901991e-06,6.872981922590942e-06,3.4622642869761336e-06,2.0891617540249796e-06,4.416202350747958e-06,6.525619190940563e-06,7.615702715487458e-06,9.315885296506484e-06,1.6813244907141201e-06,1.9696442135854966e-06,5.350621057744494e-06,2.985039600487677e-06
1253,6.91990974496183e-06,9.640928485836263e-06,2.8626305081688476e-06,9.398832757937058e-06,3.5582978129231724e-07,9.381691789609259e-06,1.0000074772995284,8.232028891266117e-06,7.869184176328643e-06,5.508651279780027e-06,7.701096233159919e-06,7.955105625988891e-06,7.56365695741592e-06,9.196925181122219e-06,6.3927084538127085e-06,4.873375137215154e-06,1.0000039111593135,2.5652563807248586e-06,1.0000079157611883,8.226862607135555e-07,2.4384673063432874e-06,7.550409960021536e-06,6.809365867576192e-06,4.946314869515345e-06,3.494010727580308e-06,7.298475817586925e-07,1.000002894933711,1.3761742118765076e-06,4.279225550312583e-06,4.694177644622514e-06,5.324810351407657e-06,4.25463221812911e-06,1.6580959530307406e-06,8.475020189643347e-06,3.1337593907104004e-06,5.496610155333793e-06,6.081616520950465e-06,1.0000028219854642,4.610949950656337e-06,6.691105224860777e-06,3.3307880923888203e-06,7.968258917643946e-06,1.9108109998820046e-06,2.548990828826381e-06,9.780158746545189e-06,9.530683662852587e-06,1.7173900416432032e-06,1.9102640325878607e-07,8.699710969407903e-06,8.531815475200687e-06
1254,3.2696607634337964e-06,7.153421712656241e-06,2.899500581300103e-06,3.4071800865981164e-07,8.202607600461139e-06,8.761680022788918e-06,4.552548621929898e-06,2.1308596806202044e-06,8.071280925651744e-06,2.2435345492076976e-06,7.406807469911916e-06,9.624740988643379e-06,6.298824977113799e-06,6.109849227497716e-06,2.360660036331536e-06,2.7050837979645907e-06,7.173786771640042e-06,6.284270936451982e-06,2.0015018994866785e-06,2.4009459149286595e-06,5.9892989112859045e-06,6.767847896104622e-06,8.386894380371249e-06,3.344970565380005e-06,4.2250497044144465e-06,9.77942389012122e-07,8.425681540414967e-06,6.935537777849173e-06,8.162930094936298e-06,4.1270815305452795e-06,3.7240152978107567e-07,3.049165222039292e-06,4.540071973934193e-06,2.163174083698891e-06,2.165662805416533e-06,1.325728384988314e-06,5.702591365971899e-06,1.0000026781818687,8.31911623523504e-06,3.1609508042289307e-06,8.952377914959321e-06,3.1682535795113577e-06,5.754620742667567e-06,5.316285496051989e-06,5.528142889079523e-06,4.442747935713965e-06,2.225263419576895e-06,2.8413994516934517e-06,2.366607778957306e-06,8.674964074899285e-06
1255,8.80470406077403e-06,1.8960374084996513e-06,3.1010476273606117e-06,2.4965121579473184e-06,4.113610759322602e-06,3.311914447130638e-08,2.5976550699024294e-06,7.743503297346115e-06,7.4494690391742495e-06,9.015114270297552e-06,6.144356312251695e-06,3.0723533128602247e-06,2.931586739682347e-06,2.1217661691315063e-06,7.440181241020724e-06,7.297637863197956e-06,1.2900412287563934e-06,7.253782701261664e-06,3.4376390137063076e-06,3.776497829297191e-06,1.0000096459424475,8.312488345884792e-06,2.066086894826079e-06,5.608477676318449e-06,8.508864181565923e-06,4.544656044911838e-06,2.868232299951259e-06,3.675826966328916e-06,1.3030304213424304e-06,8.42026411846992e-06,2.8564814657031094e-06,9.176585609544808e-06,6.948944586592299e-06,9.06529230479206e-06,4.070096293804006e-06,2.119056715037756e-06,5.9273891962298614e-06,5.8636048830584555e-06,8.018663555362833e-06,6.587187856990572e-06,8.008109636841457e-06,5.184190825542613e-07,9.667146296264666e-06,7.061131030304164e-06,8.49106771075033e-06,3.7591202723532847e-06,2.7070907303253114e-06,3.5319005724745315e-06,4.197501175820258e-06,6.384154881221555e-06
1256,1.0000073815201476,1.653485907920903e-06,1.9142496245773356e-07,5.285475207601202e-06,8.61747376978e-06,9.12375840805915e-06,7.472210385449421e-06,7.576746715303684e-06,2.9550750907621682e-06,3.538200191982579e-06,7.153749148414841e-06,9.754408719590662e-06,6.827392357562556e-07,7.425313207391475e-06,3.626492677872232e-06,3.247428758359564e-06,6.600722559181327e-06,8.857961686743494e-06,1.0000086192644733,5.793196667075429e-07,1.000009257373449,3.793187596649265e-06,7.834412078100287e-06,2.341950921997962e-06,3.97668589850512e-06,2.9567575764005874e-06,8.636977687611434e-06,4.4862870141317495e-06,6.433288194829618e-06,3.0296460212527455e-06,1.571467023523825e-06,9.923289686274856e-06,4.959169887973492e-06,6.216972212393453e-06,7.053589927569493e-06,3.9168640492199025e-06,1.0000042668570983,1.0000060220709903,4.6816945115396605e-06,5.261561887515191e-06,5.842785777816703e-06,6.729848013691568e-06,9.88964470342829e-06,2.9575666068853003e-06,1.00000043212835,1.3415400744680273e-06,1.4291229353216884e-06,8.397942939437536e-06,1.3623172683014108e-06,5.933823427160718e-06
1257,3.2718409544631947e-06,6.6288493018011805e-06,6.8831937782784575e-06,2.430969845387058e-06,2.6380878000183594e-06,7.349147631494184e-06,7.699459175102956e-06,2.245726714220219e-06,5.1769464020497385e-06,3.237957248544917e-06,8.742369231234482e-06,6.768386744771653e-06,7.070848275868883e-06,7.817054711297518e-06,1.844946367149516e-06,1.6031771139435804e-06,1.6896479033073787e-07,9.626025808323668e-06,9.187699025618091e-07,9.2876553807642e-06,2.1184903445527104e-06,8.62202169919648e-06,9.755973926675438e-06,8.07411551679688e-06,4.0431984740216143e-07,6.202334495881674e-06,2.000003090308385,9.73227962427025e-06,3.6686322721684974e-06,6.1543721179220516e-06,4.053315580941956e-06,1.3016641335348712e-06,3.6520809354773803e-06,2.3220154879378566e-07,3.184211739666987e-07,1.2706310839828618e-06,2.202443441153901e-06,7.918727865741894e-06,5.316504356197779e-06,9.993540771204985e-06,5.050676269079126e-06,3.6001440165058697e-06,1.6135062864834573e-07,6.386359539433124e-06,5.243790207453453e-06,3.219265566183587e-06,7.287039138627776e-06,3.166643133774113e-06,6.753662068923664e-06,7.825488528321526e-06
1258,4.822505320390613e-06,2.1161168822425195e-06,3.611243691667178e-06,8.895142473880708e-06,3.94231150921256e-06,3.816896344635851e-06,9.723618192722058e-06,5.776551824390235e-06,5.935755588602807e-06,6.479995476527355e-06,3.9339561382562454e-07,5.98861207629641e-06,9.0174824180463e-06,6.873493034751216e-06,1.0000051538525772,1.7984890184918557e-06,3.2038640718980618e-06,4.644522656405296e-06,2.2395922008425773e-06,3.926842887498565e-06,1.000006085086488,8.736155125299127e-06,6.567878934005003e-06,1.723426445082793e-06,3.5354323225475363e-06,6.06800564200114e-06,2.000006215688711,9.151439858826336e-06,4.989335912444231e-06,8.426930620452224e-06,9.387394858980945e-06,5.27649670046918e-07,3.856606478237539e-06,8.712093898713812e-06,2.7020469932048852e-06,6.221943766211657e-06,8.038481475471412e-06,6.8112060392425814e-06,1.0000081126391076,3.961305313470628e-06,7.333812358853508e-06,7.999500654934454e-06,2.744395006427503e-06,2.577221223188584e-06,6.478787637277422e-06,2.0352842998512877e-06,6.2901486140765985e-06,7.980854572066336e-06,2.539059539411296e-06,2.488357905881156e-06
1259,7.794759814218958e-06,3.6809061853699413e-06,9.132406923600891e-06,6.853658398776363e-06,7.268492733273777e-06,1.3494749439495803e-06,1.3970560826056168e-06,6.7732692716694136e-06,9.186111597728144e-06,1.0497395859195159e-06,1.4290941492442933e-06,1.2681691590750543e-06,3.7750321684671574e-06,2.0000086237866768,1.000006409406217,1.0960898392068785e-06,6.7336970019714875e-06,6.385808000505722e-07,9.887572621591888e-06,2.438465926453065e-06,5.610236572898835e-06,4.793938028646594e-06,9.891903732375365e-06,5.371851336143972e-06,3.412374497920361e-06,6.508674082063323e-06,9.528284219772587e-07,1.600453814651639e-06,4.624612948801341e-06,8.098387716151711e-06,2.839229109077438e-06,8.46280850494443e-07,9.142231144104699e-06,3.1523999476099433e-06,4.7184940197045445e-06,1.2448697197184069e-06,1.3378424789912582e-07,1.0000050892186976,4.124382468754304e-06,1.4125834446727328e-07,5.167410166136236e-06,5.263899740074706e-06,6.5257663581523715e-06,5.664986986045541e-06,8.99346124308826e-06,4.326700276686461e-06,1.146768062281448e-06,1.188306334613194e-06,8.103216423383651e-06,3.854580061243345e-06
1260,4.6870177280434444e-06,1.804592382259507e-06,4.199004208771251e-07,5.926085476520771e-06,1.0000050031718248,9.756415463363437e-06,1.8834351535223982e-06,6.922165887700814e-06,9.99178744136873e-06,8.733887536716942e-06,4.081306525710466e-06,5.580839575270579e-06,8.23153999969359e-06,8.64942238606995e-06,4.9972292171854144e-06,8.690761821206379e-06,4.154367730748051e-06,4.301922909746032e-06,8.552685810835566e-06,1.5351863603403827e-06,1.0000028410741628,5.484201993704593e-06,4.48365293370213e-06,6.571801037892108e-06,3.072936299592626e-06,6.225759801488782e-06,5.6332381439276295e-06,6.601019483601232e-06,1.0448637980966326e-06,6.356309238286289e-06,5.521180023151047e-06,4.066037220451466e-06,7.770001330205128e-06,1.8482157303853632e-06,7.005219629656359e-06,2.5964475456235016e-06,9.177873707456573e-06,9.484544762196201e-07,7.915968432976872e-07,8.10654074495292e-06,6.0440307936220825e-06,6.492262589770589e-06,7.440880204409786e-06,2.7554060975083764e-06,7.482822071785266e-06,4.292886210276003e-06,4.4629497746743835e-06,8.2262428253417e-06,4.256570067190198e-06,1.0066571127938885e-06
1261,3.98936128230899e-06,9.514297604413534e-06,1.2375373361886333e-06,4.5973877365339757e-07,4.698994180691064e-06,5.154308880138861e-06,9.374916689818169e-07,9.638801096371884e-06,4.781960609500718e-06,7.981535779574315e-06,6.919771527203793e-06,7.504489468972821e-06,5.182077499972029e-06,4.780996823577013e-06,4.6413856279516557e-07,3.7337339164387907e-06,3.344034259708315e-06,8.697302079075509e-07,6.054206339871803e-06,7.893587306503026e-07,1.0000028567642403,1.2169252301771184e-06,2.546162560810007e-06,8.399137969363016e-06,3.2495150682678865e-06,1.228797541689779e-06,8.243344505181337e-06,7.254447165194688e-06,8.432643108018462e-06,7.170641662091584e-06,2.2263165509768626e-06,8.154866556298154e-06,3.1415523415271043e-06,2.260946661340657e-06,3.0567958847074196e-07,2.0721855690887118e-06,3.1927293610725594e-06,4.221792922586465e-07,2.1572249323963946e-06,8.209587439108054e-06,1.065062800745914e-06,4.390508381783488e-06,5.7034470324559644e-06,9.69911057738658e-06,4.310689890364743e-06,9.994404931577651e-07,5.192493162623999e-06,3.359777344631229e-06,6.170022938725006e-06,2.447343378015038e-06
1262,7.219927002628289e-06,1.0726385652558469e-06,3.921472531776027e-06,6.36578134069179e-06,9.993092953549084e-06,9.17083297464785e-06,8.979544518563344e-07,2.0000055284039773,8.689280093346272e-06,2.770507883756105e-06,6.7425203944310655e-06,3.275494097258484e-06,5.444220602273576e-06,8.484099990550554e-06,8.146776878744334e-07,9.791443688327028e-06,8.793674414297917e-06,8.165906760486074e-06,2.0000028760835056,2.4492241241672065e-06,1.000002685139585,7.662315057829877e-06,3.159556539425902e-06,9.865641103259935e-06,9.819641513344469e-06,9.310261891422034e-06,8.806738375599871e-06,8.595587660110615e-07,1.738394337483541e-06,3.463905192018602e-07,5.513674626811847e-06,1.4675367801788464e-07,1.0000086765933391,8.138273296139799e-06,8.934186706557225e-06,2.73175789114682e-06,1.283027619443432e-06,5.736214934915102e-06,4.439096741292147e-06,1.7878606872762006e-06,7.751021549800648e-06,4.9855373906099944e-06,1.0000056584500598,4.885586519090888e-06,9.576709512608015e-06,9.24393117979872e-06,3.2221525342190984e-06,2.000001894823111,6.404607411173591e-07,6.296445625793755e-06
1263,9.928667160605062e-06,7.589428673731432e-06,3.493959104018707e-07,2.644283175151011e-06,4.888750985754199e-06,5.695470712588391e-06,8.788526908261832e-06,1.0390463201930524e-06,5.725496352715473e-06,9.174212458488862e-06,5.256906630033364e-06,8.793602686490406e-06,4.242198961785049e-07,9.058263496229509e-06,4.511233720747131e-06,3.6491410909504486e-06,6.8005628984641855e-06,2.006564499378567e-06,6.948976665151297e-06,4.8611474715929865e-06,3.4843999276791297e-06,3.5814682887003735e-07,8.89126514421618e-06,2.8581422618208144e-06,9.773926049272172e-06,5.3042811045024526e-06,7.162044143762135e-06,8.158647031851133e-06,2.013275539026276e-06,1.3928329056015766e-06,8.20799370718709e-06,3.838610939837872e-06,9.0986035205197e-06,2.041298265247332e-06,2.1941855548276257e-06,7.901958761373896e-06,2.9007886638408034e-07,2.8109449433239966e-06,1.2591793501054438e-08,1.8508163848197213e-06,6.560641964313007e-06,8.623319826012703e-06,4.075044392434413e-07,5.133482348976416e-07,9.76796696347523e-06,5.4084307870241715e-06,9.178554786112072e-06,7.226403023422152e-06,5.081243748359725e-06,8.239415802721776e-06
1264,8.342919090937232e-06,1.2085353429521985e-06,8.948979439956373e-06,5.085228157645057e-06,1.3486673321586986e-06,2.7170318659292026e-06,7.764100159895823e-06,5.728276921315081e-06,9.080689703135821e-06,5.136250374885531e-06,7.22858047379572e-06,8.06625087435232e-06,6.176589557895636e-06,2.7596237409908146e-06,5.300108540818928e-06,3.3778886812934688e-06,5.026538405025094e-08,4.66086140899741e-06,1.0000079318056,1.6565936372538738e-06,1.0000003761024003,9.02813292691439e-06,7.919961010425362e-06,2.656306063132974e-06,3.0273678283157635e-06,4.654985155499858e-06,6.851053834997379e-06,2.5210081989328374e-06,7.695516146487965e-06,4.28232915886538e-06,7.655243148731828e-06,7.398644468965502e-06,5.9632041646054416e-06,6.683889420798149e-06,2.7225119973366244e-06,8.909593120020826e-06,5.691546582475076e-06,6.307605897055346e-07,5.727875737914908e-06,5.259232262811139e-06,2.260412540613989e-06,3.6628761983426587e-06,2.34129298502373e-06,4.7332347628346844e-06,7.307724049259649e-06,4.4627286861391726e-07,7.2640604612568976e-06,1.038648733706349e-06,6.425421576864457e-06,7.893682153792337e-07
1265,3.2550545316196667e-06,5.243738107576612e-06,2.1747014247648413e-06,3.1381687838908125e-06,6.7711281812531425e-06,9.972295842245233e-06,6.549572602488767e-06,5.752131517776558e-06,2.0858417343017423e-06,3.2282828804273436e-06,2.9511387384211885e-07,1.8156441608438247e-06,2.072442856993262e-07,8.117950733361198e-06,8.853696411228301e-06,5.706975735994036e-06,6.276141027957545e-06,4.600608928616806e-06,7.248735902523835e-06,7.86762217210587e-06,1.000008609607775,4.796087039328392e-06,3.628115222470234e-06,5.076760618772956e-06,2.7650855274286335e-06,1.5893756535578064e-06,1.2486606039949157e-06,7.2548963945513295e-06,8.046648994276787e-06,7.587450945881303e-07,3.2762747150458517e-06,8.94468411325358e-06,9.94168963113634e-06,5.337992546969684e-07,8.757317609955584e-06,7.1573212360285006e-06,1.2577590678886342e-06,5.6872131973538004e-06,8.789214116079701e-06,4.486907636725103e-06,9.57872783277752e-06,5.735214937093073e-06,9.240911285904845e-06,9.174187748985196e-06,1.953558127920375e-06,5.339044637184608e-06,5.491615098691739e-06,7.446665580062406e-06,5.129605375101676e-07,1.0000045523995134
